nationality,arrival_airport_iata,departure_airport_iata,departure_year,departure_month,departure_day,departure_date,arrival_airport_description,departure_airport_description,arrival_city,departure_city,arrival_country_code,departure_country_code,arrival_country,departure_country,zone,entries,investigated,alarms,document_type,gender,age_group,transit_flag,airline,flight_number,control_outcome,operator_notes,risk_code,Tipo Documento,FASCIA ETA,ALARM_REASON_INTERPOL,ALARM_REASON_Manuale,ALARM_REASON_NSIS,ALARM_REASON_No information provided,ALARM_REASON_SDI,ALARM_REASON_TSC,RISK_FLAG_HIGH,RISK_FLAG_LOW,RISK_FLAG_MEDIUM,total_alarms_day,day_of_week,is_weekend,month,alarm_rate,investigation_rate,airport_historical_avg_rate,rate_deviation,alarm_rate_yesterday,rolling_7d_avg_rate,airport_historical_avg_entries,traffic_multiplier,zone_risk_weight
N.D.,AOI,TIA,2023,2,20,2024-02-20 11:10:00,FALCONARA,RINAS MOTHER TERESA,ANCONA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,89.0,89.0,25.0,PASSAPORTO,F,31-45,SINGOLA TRATTA,WIZZ AIR MALTA,W43855,OK,,,PASSAPORTO,31-45,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.1797752808988764,1.0,0.6164055349566835,-0.4366302540578071,0.11594202898550725,0.17135688887579673,79.5841439688716,1.1183132161955691,8.0
ALB,BRI,TIA,2024,2,20,2024-02-20 11:35:00,PALESE,RINAS MOTHER TERESA,BARI,TIRANA,ITA,ALB,ITALIA,ALBANIA,9.0,32.0,32.0,3.0,VISTO,M,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W46601,RESPINTO,,,VISTO,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.5,1.0,0.6164055349566835,-0.11640553495668349,0.1797752808988764,0.16391277786549127,79.5841439688716,0.4020901451489686,9.0
ALB,BLQ,TIA,2024,2,20,2024-02-20 11:50:00,GUGLIELMO MARCONI,RINAS MOTHER TERESA,BOLOGNA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,114.0,114.0,20.0,PERMESSO DI SOGGIORNO,M,N.D.,SINGOLA TRATTA,WIZZ AIR MALTA,W43877,RESPINTO,,,PERMESSO DI SOGGIORNO,N.D.,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.14035087719298245,1.0,0.6164055349566835,-0.47605465776370104,0.5,0.19787062329874658,79.5841439688716,1.4324461420932009,8.0
ALB,NAP,TIA,2024,2,20,2024-02-20 12:10:00,NAPOLI CAPODICHINO,RINAS MOTHER TERESA,NAPOLI,TIRANA,ITA,ALB,ITALIA,ALBANIA,6.0,92.0,92.0,15.0,CARTA D'IDENTITÀ,F,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W44825,RESPINTO,,,CARTA D'IDENTITÀ,61+,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.17391304347826086,1.0,0.6164055349566835,-0.4424924914784226,0.14035087719298245,0.19483272552400668,79.5841439688716,1.1560091673032848,6.0
ALB,BGY,TIA,2024,2,20,2024-02-20 12:10:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,119.0,120.0,11.0,N.D.,F,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W43885,RESPINTO,,,N.D.,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.13445378151260504,1.0084033613445378,0.6164055349566835,-0.4819517534440785,0.17391304347826086,0.20335091540865619,79.5841439688716,1.495272727272727,2.0
ALB,MXP,TIA,2024,2,20,2024-02-20 12:55:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,71.0,71.0,10.0,N.D.,F,46-60,TRIPLA TRATTA,AIR ALBANIA,ZB2003,SEGNALATO,,,N.D.,46-60,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.22535211267605634,1.0,0.6164055349566835,-0.3910534222806271,0.13445378151260504,0.20634785886689055,79.5841439688716,0.8921375095492742,2.0
ALB,VRN,TIA,2024,2,20,2024-02-20 13:10:00,VERONA VILLAFRANCA,RINAS MOTHER TERESA,VERONA,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,147.0,147.0,24.0,PASSAPORTO,F,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W43883,,,,PASSAPORTO,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.10884353741496598,1.0,0.6164055349566835,-0.5075619975417175,0.22535211267605634,0.20996958924918432,79.5841439688716,1.8471016042780748,4.0
ALB,BGY,TIA,2024,2,20,2024-02-20 14:55:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,64.0,64.0,11.0,PERMESSO DI SOGGIORNO,M,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W43869,RESPINTO,,,PERMESSO DI SOGGIORNO,61+,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.25,1.0,0.6164055349566835,-0.3664055349566835,0.10884353741496598,0.2089555190248213,79.5841439688716,0.8041802902979373,2.0
ALB,PSA,TIA,2024,2,20,2024-02-20 15:15:00,GALILEO GALILEI,RINAS MOTHER TERESA,PISA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,0.0,110.0,,N.D.,M,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W46649,OK,,,N.D.,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.0,0.0,0.6164055349566835,-0.6164055349566835,0.25,0.2189876217535532,79.5841439688716,0.0,8.0
ALB,TSF,TIA,2024,2,20,2024-02-20 15:25:00,TREVISO-SANT'ANGELO,RINAS MOTHER TERESA,TREVISO,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,71.0,71.0,10.0,CARTA D'IDENTITÀ,M,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W44809,,,,CARTA D'IDENTITÀ,46-60,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.22535211267605634,1.0,0.6164055349566835,-0.3910534222806271,0.0,0.1475590503249818,79.5841439688716,0.8921375095492742,4.0
ALB,SUF,TIA,2024,2,20,2024-02-20 15:45:00,LAMEZIA TERME,RINAS MOTHER TERESA,LAMEZIA TERME,TIRANA,ITA,ALB,ITALIA,ALBANIA,6.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,31-45,SINGOLA TRATTA,N.D.,AZ0585,FERMATO,,,PERMESSO DI SOGGIORNO,31-45,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,16.0,1.0,0.6164055349566835,15.383594465043316,0.22535211267605634,0.1597020839654209,79.5841439688716,0.01256531703590527,6.0
ALB,GOA,TIA,2024,2,20,2024-02-20 15:45:00,CRISTOFORO COLOMBO,RINAS MOTHER TERESA,GENOVA,TIRANA,ITA,ALB,ITALIA,ALBANIA,1.0,8.0,8.0,0.0,CARTA D'IDENTITÀ,F,18-30,SINGOLA TRATTA,ITA AIRWAYS,AZ0585,SEGNALATO,,,CARTA D'IDENTITÀ,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,2.0,1.0,0.6164055349566835,1.3835944650433165,16.0,2.420571649182812,79.5841439688716,0.10052253628724216,1.0
ALB,FCO,TIA,2024,2,20,2024-02-20 15:45:00,FIUMICINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,17.0,17.0,6.0,N.D.,M,N.D.,SINGOLA TRATTA,ITA AIRWAYS,AZ0585,IN ATTESA,,,N.D.,N.D.,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.9411764705882353,1.0,0.6164055349566835,0.3247709356315518,2.0,2.687078251823869,79.5841439688716,0.21361038961038958,5.0
ALB,PEG,TIA,2024,2,2,2024-02-20 16:00:00,SANT EGIDIO,RINAS MOTHER TERESA,PERUGIA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,139.0,139.0,20.0,VISTO,M,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W44811,FERMATO,,,VISTO,46-60,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.11510791366906475,1.0,0.6164055349566835,-0.5012976212876188,0.9411764705882353,2.7893388743827514,79.5841439688716,1.7465790679908326,5.0
ALB,BRI,TIA,2024,2,20,2024-02-20 16:40:00,PALESE,RINAS MOTHER TERESA,BARI,TIRANA,ITA,ALB,ITALIA,ALBANIA,9.0,44.0,44.0,5.0,CARTA D'IDENTITÀ,M,0-17,SINGOLA TRATTA,WIZZ AIR MALTA,N.D.,SEGNALATO,,,CARTA D'IDENTITÀ,0-17,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.36363636363636365,1.0,0.6164055349566835,-0.25276917132031984,0.11510791366906475,2.790233785276194,79.5841439688716,0.5528739495798319,9.0
ALB,BLQ,TIA,2024,2,20,2024-02-20 18:10:00,GUGLIELMO MARCONI,RINAS MOTHER TERESA,BOLOGNA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,76.0,76.0,15.0,PASSAPORTO,F,46-60,SINGOLA TRATTA,RYANAIR DAC,FR8399,SEGNALATO,,,PASSAPORTO,46-60,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.21052631578947367,1.0,0.6164055349566835,-0.4058792191672098,0.36363636363636365,2.8064675515099604,79.5841439688716,0.9549640947288005,8.0
ALB,CTA,TIA,2024,2,20,2024-02-20 19:30:00,FONTANAROSSA,RINAS MOTHER TERESA,CATANIA,TIRANA,ITA,ALB,ITALIA,ALBANIA,7.0,10.0,10.0,2.0,,F,61+,SINGOLA TRATTA,RYANAIR DAC,FR8370,,,,CARTA D'IDENTITÀ,61+,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,1.6,1.0,0.6164055349566835,0.9835944650433166,0.21052631578947367,2.8365427394798854,79.5841439688716,0.1256531703590527,7.0
ALB,VRN,TIA,2024,2,20,2024-02-20 19:50:00,VERONA VILLAFRANCA,RINAS MOTHER TERESA,VERONA,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,136.0,136.0,25.0,N.D.,N.D.,0-17,SINGOLA TRATTA,WIZZ AIR MALTA,W43849,IN ATTESA,,,N.D.,0-17,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.11764705882352941,1.0,0.6164055349566835,-0.49875847613315405,1.6,3.0329210090975915,79.5841439688716,1.7088831168831167,4.0
ALB,MXP,TIA,2024,2,20,2024-02-20 19:50:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,80.0,80.0,10.0,CARTA D'IDENTITÀ,M,46-60,SINGOLA TRATTA,N.D.,W46609,,,,CARTA D'IDENTITÀ,46-60,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.2,1.0,0.6164055349566835,-0.4164055349566835,0.11764705882352941,0.7640134460723814,79.5841439688716,1.0052253628724217,2.0
ALB,FCO,TIA,2024,2,20,2024-02-20 19:50:00,FIUMICINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,42.0,42.0,7.0,VISTO,F,N.D.,SINGOLA TRATTA,WIZZ AIR MALTA,W43887,FERMATO,,,VISTO,N.D.,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.38095238095238093,1.0,0.6164055349566835,-0.23545315400430256,0.2,0.5068705889295243,79.5841439688716,0.5277433155080213,5.0
ALB,BLQ,TIA,2024,2,20,2024-02-20 19:55:00,GUGLIELMO MARCONI,RINAS MOTHER TERESA,BOLOGNA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,91.0,91.0,16.0,VISTO,M,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W43847,RESPINTO,,,VISTO,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.17582417582417584,1.0,0.6164055349566835,-0.4405813591325076,0.38095238095238093,0.4268385761244023,79.5841439688716,1.1434438502673796,8.0
ALB,MXP,TIA,2024,2,20,2024-02-20 20:15:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,61.0,61.0,5.0,CARTA D'IDENTITÀ,F,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W46629,OK,,,CARTA D'IDENTITÀ,18-30,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.26229508196721313,1.0,0.6164055349566835,-0.35411045298947036,0.17582417582417584,0.4355123278608467,79.5841439688716,0.7664843391902215,2.0
ALB,TSF,TIA,2024,2,20,2024-02-20 20:20:00,TREVISO-SANT'ANGELO,RINAS MOTHER TERESA,TREVISO,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,63.0,63.0,16.0,PERMESSO DI SOGGIORNO,F,0-17,SINGOLA TRATTA,RYANAIR DAC,FR8400,SEGNALATO,,,PERMESSO DI SOGGIORNO,0-17,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.25396825396825395,1.0,0.6164055349566835,-0.36243728098842953,0.26229508196721313,0.42103500190811094,79.5841439688716,0.791614973262032,4.0
ALB,PSA,TIA,2024,2,20,2024-02-20 21:30:00,GALILEO GALILEI,RINAS MOTHER TERESA,PISA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,82.0,82.0,16.0,PERMESSO DI SOGGIORNO,M,31-45,SINGOLA TRATTA,RYANAIR DAC,FR8391,SEGNALATO,,,PERMESSO DI SOGGIORNO,31-45,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.1951219512195122,1.0,0.6164055349566835,-0.4212835837371713,0.25396825396825395,0.42724099307650815,79.5841439688716,1.0303559969442322,8.0
ALB,BGY,TIA,2024,2,20,2024-02-20 22:05:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,59.0,59.0,13.0,PERMESSO DI SOGGIORNO,N.D.,0-17,SINGOLA TRATTA,RYANAIR DAC,FR8356,RESPINTO,,,PERMESSO DI SOGGIORNO,0-17,2.0,0.0,4.0,3.0,3.0,4.0,0.0,16.0,0.0,16.0,1,0,2,0.2711864406779661,1.0,0.6164055349566835,-0.3452190942787174,0.1951219512195122,0.22654412896500986,79.5841439688716,0.7413537051184109,2.0
ALB,FCO,TIA,2024,2,18,2024-02-21 05:35:00,FIUMICINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,25.0,0.0,0.0,VISTO,F,46-60,SINGOLA TRATTA,ITA AIRWAYS,AZ0507,,,,VISTO,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.28,0.0,0.6164055349566835,-0.33640553495668346,0.2711864406779661,0.24847832637278652,79.5841439688716,0.31413292589763175,5.0
N.D.,BGY,TIA,2024,2,21,2024-02-21 06:10:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,56.0,56.0,6.0,CARTA D'IDENTITÀ,F,N.D.,SINGOLA TRATTA,WIZZ AIR MALTA,W43845,,,,CARTA D'IDENTITÀ,N.D.,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.125,1.0,0.6164055349566835,-0.4914055349566835,0.28,0.25990689780135795,79.5841439688716,0.7036577540106952,2.0
ALB,FCO,TIA,2024,2,21,2024-02-21 06:10:00,FIUMICINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,157.0,157.0,4.0,N.D.,F,0-17,SINGOLA TRATTA,WIZZ AIR MALTA,W43857,,,,N.D.,0-17,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.044585987261146494,1.0,0.6164055349566835,-0.571819547695537,0.125,0.22334227195101783,79.5841439688716,1.9727547746371275,5.0
ALB,MXP,TIA,2024,2,21,2024-02-21 06:20:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,91.0,91.0,5.0,CARTA D'IDENTITÀ,F,0-17,SINGOLA TRATTA,WIZZ AIR MALTA,W46607,SEGNALATO,,,CARTA D'IDENTITÀ,0-17,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.07692307692307693,1.0,0.6164055349566835,-0.5394824580336066,0.044585987261146494,0.2045939592991565,79.5841439688716,1.1434438502673796,2.0
ALB,TSF,TIA,2024,2,21,2024-02-21 06:50:00,TREVISO-SANT'ANGELO,RINAS MOTHER TERESA,TREVISO,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,117.0,117.0,8.0,N.D.,M,46-60,SINGOLA TRATTA,,N.D.,,,,N.D.,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.05982905982905983,1.0,0.6164055349566835,-0.5565764751276236,0.07692307692307693,0.1781122442928513,79.5841439688716,1.4701420932009166,4.0
ALB,TRN,TIA,2024,2,21,2024-02-21 07:10:00,SANDRO PERTINI,RINAS MOTHER TERESA,TORINO,TIRANA,ITA,ALB,ITALIA,ALBANIA,1.0,110.0,110.0,14.0,N.D.,F,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W46603,SEGNALATO,,,N.D.,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.06363636363636363,1.0,0.6164055349566835,-0.5527691713203199,0.05982905982905983,0.15037807370153788,79.5841439688716,1.3821848739495797,1.0
ALB,CIA,TIA,2024,2,20,2024-02-21 08:55:00,CIAMPINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,97.0,,,N.D.,N.D.,18-30,SINGOLA TRATTA,RYANAIR DAC,FR8360,SEGNALATO,,,N.D.,18-30,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.07216494845360824,0.0,0.6164055349566835,-0.5442405865030753,0.06363636363636363,0.13159441833251667,79.5841439688716,1.2188357524828113,5.0
ALB,BLQ,TIA,2024,2,21,2024-02-21 09:10:00,GUGLIELMO MARCONI,RINAS MOTHER TERESA,BOLOGNA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,80.0,80.0,10.0,CARTA D'IDENTITÀ,F,61+,SINGOLA TRATTA,RYANAIR DAC,FR8399,,,,CARTA D'IDENTITÀ,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.0875,1.0,0.6164055349566835,-0.5289055349566835,0.07216494845360824,0.10316277658617981,79.5841439688716,1.0052253628724217,8.0
ALB,BGY,TIA,2024,2,21,2024-02-21 10:15:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,94.0,94.0,18.0,PASSAPORTO,F,61+,SINGOLA TRATTA,RYANAIR DAC,FR8350,SEGNALATO,,,PASSAPORTO,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.07446808510638298,1.0,0.6164055349566835,-0.5419374498503005,0.0875,0.07566277658617981,79.5841439688716,1.1811398013750953,2.0
ALB,MXP,TIA,2024,2,21,2024-02-21 10:30:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,0.0,105.0,14.0,CARTA D'IDENTITÀ,F,0-17,SINGOLA TRATTA,WIZZ AIR MALTA,W46629,SEGNALATO,,,CARTA D'IDENTITÀ,0-17,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.0,0.0,0.6164055349566835,-0.6164055349566835,0.07446808510638298,0.06844393160137738,79.5841439688716,0.0,2.0
ALB,AOI,TIA,2024,2,21,2024-02-21 11:20:00,FALCONARA,RINAS MOTHER TERESA,ANCONA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,84.0,84.0,16.0,N.D.,F,31-45,SINGOLA TRATTA,WIZZ AIR MALTA,W43855,FERMATO,,,N.D.,31-45,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.08333333333333333,1.0,0.6164055349566835,-0.5330722016233501,0.0,0.062074504849785016,79.5841439688716,1.0554866310160427,8.0
ALB,BRI,TIA,2024,2,21,2024-02-21 11:35:00,PALESE,RINAS MOTHER TERESA,BARI,TIRANA,ITA,ALB,ITALIA,ALBANIA,9.0,52.0,52.0,7.0,VISTO,M,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W46601,FERMATO,,,VISTO,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.1346153846153846,1.0,0.6164055349566835,-0.4817901503412989,0.08333333333333333,0.06299025576553594,79.5841439688716,0.6533964858670741,9.0
ALB,BGY,TIA,2024,2,21,2024-02-21 11:45:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,46.0,46.0,4.0,VISTO,M,N.D.,SINGOLA TRATTA,WIZZ AIR MALTA,W43885,OK,,,VISTO,N.D.,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.15217391304347827,1.0,0.6164055349566835,-0.4642316219132052,0.1346153846153846,0.07367401644929661,79.5841439688716,0.5780045836516424,2.0
ALB,GOA,TIA,2024,2,21,2024-02-21 12:25:00,CRISTOFORO COLOMBO,RINAS MOTHER TERESA,GENOVA,TIRANA,ITA,ALB,ITALIA,ALBANIA,1.0,162.0,162.0,15.0,PERMESSO DI SOGGIORNO,F,N.D.,SINGOLA TRATTA,WIZZ AIR MALTA,W46637,,,,PERMESSO DI SOGGIORNO,N.D.,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.043209876543209874,1.0,0.6164055349566835,-0.5731956584134736,0.15217391304347827,0.08632223779317015,79.5841439688716,2.035581359816654,1.0
ALB,MXP,TIA,2024,2,21,2024-02-21 12:50:00,MALPENSA,RINAS MOTHER TERESA,MILANO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,53.0,53.0,12.0,N.D.,M,61+,SINGOLA TRATTA,AIR ALBANIA,ZB2003,OK,,,N.D.,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.1320754716981132,1.0,0.6164055349566835,-0.4843300632585703,0.043209876543209874,0.08218579894882752,79.5841439688716,0.6659618029029793,2.0
ALB,CTA,TIA,2024,2,21,2024-02-21 13:05:00,FONTANAROSSA,RINAS MOTHER TERESA,CATANIA,TIRANA,ITA,AL,ITALIA,ALBANIA,7.0,48.0,48.0,7.0,VISTO,F,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W46605,OK,,,VISTO,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.14583333333333334,1.0,0.6164055349566835,-0.4705722016233501,0.1320754716981132,0.0885537234771294,79.5841439688716,0.603135217723453,7.0
ALB,BGY,TIA,2024,2,21,2024-02-21 15:25:00,ORIO AL SERIO,RINAS MOTHER TERESA,BERGAMO,TIRANA,ITA,ALB,ITALIA,ALBANIA,2.0,65.0,65.0,7.0,PASSAPORTO,F,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W43869,RESPINTO,,,PASSAPORTO,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.1076923076923077,1.0,0.6164055349566835,-0.5087132272643757,0.14583333333333334,0.09874875893812231,79.5841439688716,0.8167456073338426,2.0
ALB,TSF,TIA,2024,2,21,2024-02-21 16:05:00,TREVISO-SANT'ANGELO,RINAS MOTHER TERESA,TREVISO,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,71.0,71.0,7.0,N.D.,M,0-17,SINGOLA TRATTA,RYANAIR DAC,FR8400,IN ATTESA,,,N.D.,0-17,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.09859154929577464,1.0,0.6164055349566835,-0.5178139856609089,0.1076923076923077,0.1141333743227377,79.5841439688716,0.8921375095492742,4.0
ALB,PSA,TIA,2024,2,21,2024-02-21 16:15:00,GALILEO GALILEI,RINAS MOTHER TERESA,PISA,TIRANA,ITA,ALB,ITALIA,ALBANIA,8.0,138.0,138.0,20.0,VISTO,M,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W46649,FERMATO,,,VISTO,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.050724637681159424,1.0,0.6164055349566835,-0.5656808972755241,0.09859154929577464,0.1163131194602293,79.5841439688716,1.7340137509549274,8.0
ALB,TSF,TIA,2024,2,21,2024-02-21 16:50:00,TREVISO-SANT'ANGELO,RINAS MOTHER TERESA,TREVISO,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,79.0,79.0,8.0,VISTO,F,46-60,SINGOLA TRATTA,WIZZ AIR MALTA,W44809,,,,VISTO,46-60,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.08860759493670886,1.0,0.6164055349566835,-0.5277979400199746,0.050724637681159424,0.1043287270410543,79.5841439688716,0.9926600458365163,4.0
ALB,FCO,TIA,2024,2,21,2024-02-21 19:50:00,FIUMICINO,RINAS MOTHER TERESA,ROMA,TIRANA,ITA,ALB,ITALIA,ALBANIA,5.0,52.0,0.0,0.0,N.D.,F,18-30,SINGOLA TRATTA,WIZZ AIR MALTA,W43887,,,,N.D.,18-30,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.1346153846153846,0.0,0.6164055349566835,-0.4817901503412989,0.08860759493670886,0.09524782445437295,79.5841439688716,0.6533964858670741,5.0
ALB,VRN,TIA,2024,2,21,2024-02-21 20:20:00,VERONA VILLAFRANCA,RINAS MOTHER TERESA,VERONA,TIRANA,ITA,ALB,ITALIA,ALBANIA,4.0,126.0,126.0,25.0,PASSAPORTO,F,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W4-3849,IN ATTESA,,,PASSAPORTO,61+,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,7.0,2,0,2,0.05555555555555555,1.0,0.6164055349566835,-0.5608499794011279,0.1346153846153846,0.10830575417896934,79.5841439688716,1.583229946524064,4.0
